index,reasoning,is_pcl,categories
4392,"The text contains presuppositions and uses a metaphor. The author presupposes that marrying immigrants should disqualify someone from holding anti-immigration views. The phrase ""Only in America"" suggests a unique hypocrisy, which is a form of metaphor that oversimplifies complex political issues. This can be seen as condescending because it diminishes the nuanced perspectives on immigration.",True,"['Presupposition', 'Metaphor']"
4393,"The text uses dehumanizing language by referring to the camps of homeless individuals simply as sources of ""trash"" and ""needles."" This framing ignores the human element and treats the individuals as the equivalent of garbage, which is condescending.",True,['Metaphor']
4394,"The text describes a factual situation regarding the use of cheaper, albeit potentially dangerous, butane canisters by poor families. There's no evidence of patronizing or condescending language; it simply states a reason for the practice due to financial constraints. Therefore, it doesn't fit any of the PCL categories.",False,
4395,The text expresses a strong opinion against hiring illegal immigrants. It does not contain any elements of patronizing or condescending language towards migrants. It primarily addresses the issue of illegal employment and its impact on illegal immigration.,False,
4396,"The text uses the word 'miracle' to describe the arrival of refugees, which can be seen as an exaggerated and potentially insensitive way of portraying their situation. This could fall under the category of 'Compassion' as it uses dramatic language to elicit pity, and 'Metaphor' as it uses a euphemism to soften the true meaning of a situation.",True,"['Metaphor', 'Compassion']"
4397,"The text discusses the economic prospects of the migrant community, particularly in agriculture and remittances. It suggests that agriculture needs high-tech solutions to expand and that higher education is the key to improved remittance prospects for future migrants. This approach makes several assumptions without providing any evidence to support them, such as the community's access to and interest in high-tech agriculture or higher education. The text might also be interpreted as presenting a 'shallow solution' by oversimplifying complex socio-economic issues and the needs of the migrant community. It could be seen as an ""authority voice"" as it prescribes solutions.",True,"['Shallow solution', 'Presupposition', 'Authority voice']"
4398,"The text uses the term ""vulnerable"" to describe equipment, not people. While the term can be associated with vulnerable communities, in this context, it refers to the susceptibility of equipment to failure. Therefore, the sentence does not contain PCL.",False,
4399,"The text discusses the challenges faced by strategists in a rapidly evolving marketing landscape. It mentions the need for advice and the obstacles strategists face, such as fragmented skillsets and budget constraints. This appears to be an analysis of the marketing industry, not an instance of patronizing or condescending language towards any particular community.",False,
4400,The text presents a scenario where earlier generations of Arab migrants are more resentful of newcomers than Germans. This statement is presented as a generalized observation without any supporting evidence or data. It may be considered a presupposition.,True,['Presupposition']
4401,"The text describes someone blaming American problems on immigrants and foreign powers, specifically mentioning the construction of a wall between the US and Mexico and making Mexicans pay for it. This falls under 'Presupposition' as it generalizes and stereotypes immigrants as a source of problems without providing valid sources. It also implies 'Unbalanced power relations' due to the aggressive and discriminatory tone.",True,"['Presupposition', 'Unbalanced power relations']"
4402,The text discusses reporting abuse of vulnerable adults. It does not exhibit any of the characteristics of patronizing or condescending language. It is a statement of fact concerning legal reporting.,False,
4403,"The text describes a situation where someone is in need of urgent medical care, but it does not contain any language that is patronizing or condescending. It simply states a fact without any implicit or explicit belittling or condescension.",False,
4404,"The text directly quotes a woman, suggesting an effort to include the voices of the community being discussed. It indicates a desire for the inquiry to include the voices of the women who are 'living it,' implying that their experiences and perspectives are valuable and necessary for the inquiry. The use of the word ""us"" suggests a personal connection to the community of women being discussed. Therefore, there is no use of patronizing and condescending language (PCL).",False,
4405,The text describes a woman who enjoys biking and participates in biking clubs. There is no indication of patronizing or condescending language. The text simply presents facts without making assumptions or expressing any biased opinions.,False,
4406,"The text exhibits a presupposition by making a broad generalization about the impact of immigrants on the country, employment, infrastructure, and the NHS without providing specific evidence. It implies a negative impact solely based on the number of immigrants, which is a prejudiced assumption. The statement ""These are the brains..."" also comes across as condescending and dismissive, adding to the PCL.",True,['Presupposition']
4407,The text does not contain any elements of patronizing or condescending language. It describes the positive experience of a disability rights activist using public transport and expresses surprise at the accessibility and mobility it offered.,False,
4408,"The text contains PCL because it uses a patronizing tone when discussing the sexuality of senior citizens, couples married for decades, and persons with disabilities. It frames these groups as needing a reminder that they too have sexual urges, which is a condescending presupposition. It also implies that these groups are 'marginalized' and in need of a 'distraction,' reinforcing stereotypes and diminishing their agency. Therefore, 'Presupposition' is the most fitting category.",True,['Presupposition']
4409,"The text presents a general statement about negotiation and salary, highlighting a statistical difference between men and women. It doesn't patronize or condescend women, but simply points out a disparity in salary negotiation. Therefore, no PCL categories apply.",False,
4410,"The text contains an unbalanced power relation by emphasizing the possibility of deportation, creating a power dynamic between the authorities and the vulnerable immigrant children. It presupposes that all undocumented immigrants are subject to deportation without nuance or consideration of individual circumstances. The text also uses the authority voice by stating the government's stance and warning against illegal immigration, acting as a spokesperson for the authorities and advising the community.",True,"['Unbalanced power relations', 'Presupposition', 'Authority voice']"
4411,"The statement expresses a feeling of hopelessness, which can be interpreted as a form of compassion, especially when considering the 'Community: hopeless' context. The author is not necessarily being patronizing or condescending but rather expressing a sentiment that could be linked to the vulnerability of the community.",True,['Compassion']
4412,"The text provides information about a specific legal procedure (provisional waiver) for immigrants. It outlines the process and benefits of this program without exhibiting any patronizing or condescending language. There are no indications of unbalanced power relations, shallow solutions, presuppositions, an authoritative voice speaking for the community, metaphors obscuring the situation, elicitation of pity, or romanticization of poverty.",False,
4413,"The text demonstrates an 'Unbalanced power relations' dynamic, as the author, speaking on behalf of Olympians, positions themselves as benefactors 'returning' support to 'Australians in need.' This implies a hierarchical relationship where the Olympians possess the power to grant financial assistance. There is no clear indication of what support was received to make the argument that they are simply 'returning' it.",True,['Unbalanced power relations']
4414,"The text discusses the funding model of a community organization (TOG.ie) and its need for more members with diverse interests. It does not exhibit any of the characteristics of patronizing or condescending language. There is no imbalance of power dynamics, shallow solutions, presuppositions, authority voice, metaphors, compassion-baiting, or romanticization of poverty. It is a straightforward description of the organization's operations and needs.",False,
4415,"The text describes a situation where stores are penalized for breaking the rules of a food program designed for poor families. There's no indication of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty. The text is a factual statement about a policy and its enforcement.",False,
4416,"The text presents factual information about refugees and the IOC without patronizing or condescending language. There are no elements of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
4417,"The text describes a historical event regarding immigration and its contribution to rebuilding Britain. It uses factual language without any condescending or patronizing undertones. There are no unbalanced power dynamics, shallow solutions, presuppositions, or any element of romanticizing poverty. The text seems to simply state a historical fact.",False,
4418,"The text is a straightforward announcement of a recruitment drive for boxing officials in Jamaica. It does not contain any elements of patronizing or condescending language. There is no imbalance of power, shallow solutions, presuppositions, assertion of authority, metaphors, expressions of compassion, or romanticization of poverty.",False,
4419,"The text criticizes the treatment of a national honoree, Sarah Newland-Martin, highlighting the disrespectful search she endured. It implies a lack of care and recognition for someone who has served the country for over 40 years. There is no patronizing or condescending language present.",False,
4420,"The text presents factual information about churches offering sanctuary to undocumented immigrants. It does not express pity, romanticize poverty, or make presumptuous claims. It avoids euphemisms and doesn't position the author as an authority or suggest simplistic solutions.",False,
4421,"The text focuses on improving the customer journey on a website, specifically for Nails Inc. It discusses addressing the needs of the customer journey, framing it as something requiring 'attention.' While the term 'in need' is used in the prompt to define the community the text speaks about, the text itself does not display any patronizing or condescending language towards any vulnerable community. It is a statement about website improvement from a business perspective.",False,
4422,"The text describes Durga Bhabhi starting a school for children from poor families. While this is a charitable action, it's presented straightforwardly without exaggeration or implications of it being a life-changing solution to deep-rooted issues. The language used is neutral and factual, without romanticizing poverty or making assumptions about the families. There is no unbalanced power dynamic. The author does not seem to be acting as an authority voice, or a spokesperson of this community. The text does not employ metaphors, poetic language, or flowery descriptions to elicit pity. Therefore, the text does not contain PCL.",False,
4423,"The text highlights a disparity between private and government schools, the latter serving primarily poor families. It points to governmental inefficiency as the root cause of the educational disadvantage experienced by these students. This reveals a systemic issue without romanticizing poverty or offering shallow solutions, it is simply stating facts.",False,
4424,"The text describes an agreement for Myanmar to receive Rohingya refugees from Bangladesh. It presents a factual situation without expressing unbalanced power dynamics, shallow solutions, presuppositions, an authoritative voice, metaphors, compassion, or romanticizing poverty. Therefore, the text does not contain PCL.",False,
4425,"The text describes a situation where a person experiences a negative event and feels hopeless. It recounts the lack of official action and the person's subsequent unsuccessful attempt to find the culprit. While the situation is unfortunate, the text does not contain any patronizing or condescending language. It simply narrates events and emotions without making any assumptions, generalizations, or using language that would fall into the identified categories of PCL.",False,
4426,"The text discusses immigration policy and the number of immigrants to admit, referencing a recommendation from a commission. It presents different options (a cut versus shutting off the flow altogether) without expressing any patronizing or condescending sentiment towards immigrants themselves. Therefore, it does not fall into any of the PCL categories.",False,
4427,"The text presents factual information about the apprehension of Rohingya refugees. It does not exhibit any patronizing or condescending language. The information is presented in a neutral tone, without any elements of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
4428,"The text makes generalizations about the vulnerability of women and those without graduate-level qualifications without providing specific evidence or sources. This implies a 'Presupposition' about these groups' inherent susceptibility to job loss. The statement uses the term 'vulnerable' without further clarification on what factors contribute to this vulnerability in the context of job losses. The phrase ""still slightly more vulnerable"" suggests an ongoing issue, but the origin and reasons behind this vulnerability are not addressed.",True,['Presupposition']
4429,The text describes the actions of a militant group causing homelessness and infrastructure damage. It doesn't display any of the characteristics of patronizing or condescending language as it's simply stating facts about a situation.,False,
4430,"The text presents a recycling project as a solution to poverty, which can be seen as a shallow solution. While recycling programs are beneficial, presenting them as a significant source of livelihood for impoverished families oversimplifies the complex issues they face.",True,['Shallow solution']
4431,"The text provides examples of alternative approaches to handling teen sexting within the legal system, focusing on less punitive measures like counseling, community service, and diversion programs. It doesn't exhibit any unbalanced power dynamics, shallow solutions, presuppositions, authoritative voice, metaphors, compassion elicitation, or romanticization of poverty. The text objectively presents different legal approaches without patronizing or condescending language.",False,
4432,"The phrase ""shame of Italy"" to describe the area where poor families lived could be considered patronizing. Describing their move to ""more suitable dwellings"" as leading to a ""renaissance"" might be an overstatement, implying a shallow solution to a deep-rooted problem. This could be perceived as a form of patronizing language.",True,['Shallow solution']
4433,"The text ""EU agrees migrant deal to put to Turkey"" implies an unbalanced power dynamic where the EU is making decisions on behalf of migrants and attempting to outsource the issue to Turkey. This suggests the EU has the authority to decide the fate of migrants, which is a form of unbalanced power relations. There may be a presupposition that Turkey is a suitable place for migrants. The statement is devoid of any compassion for the migrants and uses the term 'migrant' as a single mass which is a Metaphor.",True,"['Unbalanced power relations', 'Presupposition', 'Metaphor']"
4434,"The text discusses the rationale behind decisions regarding unaccompanied migrant children. It presents an observation about the potential calculation that children cared for by family members are not a burden on detention facilities. This does not exhibit any patronizing or condescending language as it is a straightforward analysis without any element of unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors, compassion-evoking descriptions, or romanticization of poverty.",False,
4435,"The text describes the intention of officials to remodel a property to eliminate its appeal as a shrine for Nazi sympathizers and offer it to an agency that runs workshops for disabled people. This could be considered a shallow solution because simply remodeling the building and offering it to a different organization doesn't address the underlying issues of Nazi sympathies or the needs of disabled people. It also presents the action as life-changing for the agency, which is an overstatement.",True,['Shallow solution']
4436,"The text presents a tennis player's serve percentage as 'hopelessly low' for the 'untrained tennis mind.' This condescendingly assumes that the audience lacks understanding and requires simplification, highlighting a perceived intellectual superiority of the author/narrator.",True,['Presupposition']
4437,"The text highlights the severe humanitarian crisis and human rights abuses in North Korea, contrasting it with the seemingly trivial act of sports diplomacy. By questioning the value of U.S. and North Korean athletes recognizing their common humanity on the basketball court while the North Korean regime neglects its people's basic needs, the author points out a disproportionate focus on a superficial solution (sports diplomacy) compared to the deep-rooted issues of food insecurity and political imprisonment. This highlights a 'Shallow solution'.",True,['Shallow solution']
4438,"The text does not contain language that is patronizing or condescending towards a vulnerable community. It describes the actions of a sports team, which doesn't fall into any of the PCL categories.",False,
4439,The text reports on a political dispute and accusations made by a Turkish Foreign Minister. It does not contain any of the elements that would classify it as patronizing or condescending. The text neutrally reports factual information.,False,
4440,"The text exhibits PCL by using a condescending tone towards Sri Lankan villagers, portraying them as hopelessly divided and unable to solve their problems. The author positions themselves as an authority, praising the LLRC for not empowering Tamil separatists. It makes the presupposition that devolving power to Tamil politicians is inherently bad. It also presents the LLRC's actions as a solution to deep rooted problems without offering concrete mechanisms, which can be seen as a shallow solution.",True,"['Unbalanced power relations', 'Shallow solution', 'Presupposition']"
4441,"The text describes charitable activities performed by Green and the Relief Gang. While these actions are positive, the text highlights Green's involvement in ""meeting with families in need"" and ""securing corporate assistance"". This suggests an unbalanced power dynamic where Green, associated with the Rockets, is positioned as someone who can provide solutions to the problems of ""families in need"". The mention of securing corporate assistance could be interpreted as a shallow solution if it implies that corporate donations alone can address the underlying issues faced by these families. It also touches on authority voice, because the author is presenting Green's actions as if he is a spokesperson or acting on behalf of the vulnerable families.",True,"['Unbalanced power relations', 'Shallow solution', 'Authority voice']"
4442,"The text describes a policy change regarding asylum seekers in Sweden and their ability to apply for migrant worker status. This policy change is presented as an opportunity for asylum seekers. There's no indication of unbalanced power relations, shallow solutions, or romanticization of poverty. The statement appears to be factual and informative, without using patronizing or condescending language. Therefore, the statement does not contain PCL.",False,
4443,"The text reports on the situation of South Sudanese refugees in East Africa and relays the United Nation Refugee Agency's plea for safe passage. It is a factual report and does not exhibit any patronizing or condescending language. No power imbalance, shallow solutions, presuppositions, or romanticization of poverty are present. The tone is neutral and informative.",False,
4444,"The text discusses a political intervention (no-fly zone) and humanitarian aid to a North African country described as 'in-need'. It frames the situation in terms of external powers (UK, France, UN) acting upon a country in distress. This power dynamic, where external entities decide the fate of a nation, suggests an unbalanced power relation. Therefore, the text contains PCL.",True,['Unbalanced power relations']
4445,"The text contains a critical question about someone's knowledge regarding refugee numbers, which implies a presupposition about their lack of awareness or competence, potentially in a condescending manner. This hints at an imbalance in power dynamics, where the author questions the other person's authority or expertise.",True,"['Presupposition', 'Unbalanced power relations']"
4446,"The text implies an unbalanced power dynamic where countries are 'working for' the disabled, as if they are doing them a favor, and are the authority to provide a 'congenial atmosphere'. This suggests that the countries hold the power to provide or deny such an atmosphere. This falls under 'Unbalanced power relations'. The phrasing 'congenial atmosphere' can be interpreted as a euphemism or metaphor for accessibility and inclusivity, which could also fall under the 'Metaphor' category.",True,"['Unbalanced power relations', 'Metaphor']"
4447,"The text doesn't present any element of PCL. It describes a loan that can help a company to reach more people in need of funds to do business. No power imbalance, shallow solution, or generalization is made.",False,
4448,"The text describes a charitable effort (rescuing surplus goods and making them available to those in need). While this is a positive initiative, presenting it as ""filling a gap in the community"" could be interpreted as a shallow solution to complex issues within the community. It also hints at an unbalanced power dynamic where 'Just Zilch' is stepping in to provide for the 'in-need' community.",True,"['Shallow solution', 'Unbalanced power relations']"
4449,"The text describes a protest by disabled people against the state government. It presents a factual account of their grievances and planned actions, without exhibiting any patronizing or condescending language. There is no romanticization of poverty, no expression of pity, no assumption of authority, and no imbalance of power dynamics apparent in the text.",False,
4450,The text provided states that comments have been disabled because the case has appeared before the courts. This is a neutral statement indicating a procedural action taken due to legal reasons and does not contain any elements of patronizing or condescending language.,False,
4451,"The text employs metaphors to describe reputation as fragile, comparing it to an inflated balloon. It also uses generalizations about reputation-building and destruction. While the text is about reputation and refers to the community as 'vulnerable,' it does not present any of the other PCL categories. It is mostly just a general statement.",False,
4452,The text describes the housing crisis and the author's personal experience with mortgage arrears and homelessness. It acknowledges that their story is not unique and cites statistics on the number of mortgages in arrears. There is no patronizing or condescending language used. It does not fall into any of the PCL categories.,False,
4453,The text does not contain patronizing or condescending language. It simply reports on the hopes of poor families for affordable housing.,False,
4454,"The text describes Pakistan's diplomatic efforts to bring peace to Afghanistan, aiming for the return of refugees. It doesn't exhibit any patronizing or condescending language. It doesn't present unbalanced power dynamics, shallow solutions, presuppositions, an authoritative voice, metaphors, compassion, or romanticize poverty. Therefore, it's not classified as PCL.",False,
4455,The text simply states a fact about a research study and its findings regarding the vulnerability of pre-diabetic individuals to air pollution. There is no indication of patronizing or condescending language aimed at any community.,False,
4456,The text is a factual statement about a national women's golf team. It doesn't contain any elements of patronizing or condescending language as it simply reports on their performance.,False,
4457,The text describes a cyberattack on a station's network and website. It is a factual account of an event and does not contain any patronizing or condescending language.,False,
4458,"The text describes corruption in Malaysia and expresses a sense of hopelessness about the situation. It doesn't exhibit any patronizing or condescending language. There's no unbalanced power dynamic, shallow solution, presupposition, authority voice, metaphor, compassion, or romanticization of poverty. The text simply reports on a problem and the public's perception of it.",False,
4459,"The text refers to the ""new kind of hardship"", assuming a shared understanding or generalization about the experience of working and poor families without providing specific context or sources. This implies a potentially condescending generalization about their experiences. The term 'new kind of hardship' might trivialize or overlook the historical and ongoing struggles of low-income families.",True,['Presupposition']
4460,"The text does not exhibit patronizing or condescending language. It simply states a belief about what the N.W.T. has to offer Chinese immigrants and their investment focus. There is no unbalanced power dynamic, shallow solution, unsupported assumption, authoritative voice, metaphor, elicitation of pity, or romanticization of poverty.",False,
4461,"The phrase 'legitimate need of students from poor families' suggests that the university has the power to validate the needs of poor students, implying an unbalanced power relation.",True,['Unbalanced power relations']
4462,"The text does not exhibit patronizing or condescending language. It advocates for better family policies and acknowledges the positive impact of the child tax benefit. It also critiques income splitting, presenting a reasoned argument rather than a condescending statement.",False,
4463,"The text describes the requirements for sponsoring an immigrant in the US, focusing on financial documentation and eligibility. It objectively outlines the process and conditions without expressing any form of condescension or patronizing language.",False,
4464,"The text discusses the police's decision to downplay events at a festival due to fears of anti-immigrant propaganda. While it involves the topic of immigrants, it does not contain any patronizing or condescending language. There is no expression of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
4465,"The text describes a meeting where women expressed their grievances and a legal authority instructed local leaders to collect their applications for further processing. This doesn't present any unbalanced power dynamics, shallow solutions, presuppositions, an authoritative voice, metaphors, compassion, or romanticize poverty. It simply outlines a procedural response to community concerns.",False,
4466,"The text presents a factual report without patronizing or condescending language. It describes an event (road blockage) and its motivation (demonstration against a migrant camp). There is no expression of unbalanced power relations, shallow solution, presupposition, authority voice, metaphor, compassion, or romanticization of poverty.",False,
4467,The text presents information about funds disbursed to a district with vulnerable communities without any patronizing or condescending language. It's a factual statement about financial assistance.,False,
4468,"The text contains several instances of presuppositions. The text assumes that pitting women against each other is already occurring and then argues against it. It also introduces a hypothetical situation (means testing the wealthy) and assumes that it would lead to genuine increases in payments, childcare access, and workforce participation for poorer women. This constitutes making assumptions about a complex system and generalizing experiences without valid sources.",True,['Presupposition']
4469,The text describes a city plan to move homeless individuals from emergency shelters to apartments with support. This initiative aims to improve living conditions and provide necessary assistance. No patronizing or condescending language is apparent.,False,
4470,"The text describes assistance provided by the New Zealand Government to Tonga through funding to organizations like Caritas NZ and Habitat for Humanity. This assistance includes house repairs and training for vulnerable households. While the assistance is for vulnerable communities, the text does not present this as a shallow solution to deep-rooted issues, romanticize poverty, or employ unbalanced power dynamics, metaphors, compassion, or an authority voice. The text describes a tangible action of aid.",False,
4471,"The text objectively describes the condition of the houses without displaying any patronizing or condescending language. It simply states the facts about their size, location, and state of disrepair. There is no romanticization of poverty, no assumption of authority, and no imbalance of power expressed.",False,
4472,The text is a factual statement from a researcher regarding migrant networks. It does not contain patronizing or condescending language towards migrants. It is simply stating the location of operation centers.,False,
4473,"The text presents a romanticized view of selling drugs as a viable alternative to minimum wage jobs, driven by hopelessness and limited options. It justifies criminal behavior by suggesting that it's a rational choice in the face of poverty, aligning with 'The poorer, the merrier' by implying that such a life is a normal/understandable reaction to their situation. The text may also be an example of 'compassion' to elicit pity for their lives.",True,"['The poorer, the merrier', 'Compassion']"
4474,"The text does not contain patronizing or condescending language. It expresses an opinion about crime prevention and human rights, but it doesn't employ any of the PCL categories defined.",False,
4475,The text discusses the Brexit referendum and the government's unclear long-term relationship with the EU. It focuses on the need for a transition to provide stability for businesses and workers. There is no patronizing or condescending language used. The text does not exhibit any of the PCL categories.,False,
4476,"The text simply describes Jolie's visit to Mosul with the UNHCR. It does not exhibit any characteristics of patronizing or condescending language. There are no unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors, displays of compassion in a PCL way, or romanticization of poverty.",False,
4477,The text discusses a cholera outbreak affecting both locals and refugees. It mentions the decrease in infections but emphasizes the continued risk due to sanitation issues. There's no obvious patronizing or condescending language. It's a factual report emphasizing the importance of sanitation and hygiene.,False,
4478,"The text reports on the criticism of the government's commitment to Vision 2030 initiatives by an organization representing the visually impaired. It doesn't contain any patronizing or condescending language. The text does not contain any elements that suggest unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
4479,"The text does not contain any patronizing or condescending language. It simply reports Sharmalee Cardoza's dislike for the term 'disabled' and her reasoning behind it. There is no expression of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion elicitation, or romanticization of poverty.",False,
4480,"The text focuses on specific actions taken by Obama regarding Asian Americans and Pacific Islanders. While highlighting positive actions, it doesn't explicitly display patronizing or condescending language. There's no indication of unbalanced power dynamics, shallow solutions presented as life-changing, unsupported assumptions or stereotypes, an authoritative voice speaking for the community, softening metaphors, eliciting pity, or romanticizing poverty.",False,
4481,This text reports factual information about accusations against a director. It does not contain any language that could be considered patronizing or condescending. The text is a neutral report and does not exhibit any of the characteristics associated with PCL.,False,
4482,"The text highlights the economic impact of diarrheal diseases on poor families and countries, focusing on the consequences for education and work. This doesn't inherently patronize or condescend. It's a straightforward observation about the economic realities associated with health issues in vulnerable communities. There is no apparent attempt to romanticize poverty, offer shallow solutions, or speak authoritatively on behalf of the community. The text avoids making assumptions or using stereotypes. Thus, the statement does not seem to contain any elements of PCL.",False,
4483,"The text describes a tragic event involving migrants and a rescue operation. It reports factual information without expressing pity, making assumptions, or romanticizing poverty. The language is objective and does not exhibit any signs of patronizing or condescending behavior.",False,
4484,"The text contains patronizing and condescending language because it oversimplifies the complex issue of refugees by framing it as a problem that Muslim nations can easily solve. It also uses an unbalanced power relation by 'calling on' these nations, implying a position of authority and disregarding the existing efforts and constraints these nations might face. This also acts as a presupposition by assuming all Muslim nations have the resources to help with repatriation.",True,"['Unbalanced power relations', 'Presupposition']"
4485,"The text discusses the distinction between refugees and economic immigrants and the importance of maintaining the integrity of the refugee system. The statement itself does not contain any explicitly patronizing or condescending language. It expresses a view on immigration policy, but without any elements of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
4486,"The text does not exhibit patronizing or condescending language. It highlights the importance of social networks and physical fitness for successful aging, based on the experiences of a mother of three. There's no indication of unbalanced power dynamics, shallow solutions, unsupported presuppositions, an authoritative voice, metaphors that obscure meaning, exaggerated compassion, or romanticization of poverty.",False,
4487,"The text describes the causes of homelessness among the elderly and cites statistics and an expert, but it does not contain any patronizing or condescending language.",False,
4488,"The text does not contain any elements of patronizing or condescending language. It's a quote about someone describing themself as a 'hopeless boyfriend'. There is no mention of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
4489,"The statement speaks of 'supporting Rohingyas in need', which, while seemingly benign, can be considered an unbalanced power relation. It positions the Australian government as the benefactor, reinforcing a power dynamic where the Rohingyas are seen as passive recipients of aid. Also, there is an implicit assumption that the 'support' offered is necessarily what the Rohingya community needs or wants, which is a presupposition. However, the text is quite neutral and devoid of strong condescending tones.",True,"['Unbalanced power relations', 'Presupposition']"
4490,"The text describes a cultural event involving different groups, including refugees. There is no indication of patronizing or condescending language. The description is factual and doesn't imply any imbalance of power, shallow solutions, or other PCL categories.",False,
4491,"The text presents factual information about the contribution of immigrants to the US healthcare system. It highlights the negative impact of an anti-immigrant executive order. It does not contain any elements of patronizing or condescending language as defined in the prompt. Therefore, it's not PCL.",False,
4492,"The text contains a presupposition by labeling the suspect as an ""illegal immigrant."" This assumes their guilt or involvement based on their immigration status rather than focusing on the alleged crime itself. This can create a bias and unfairly target a vulnerable group.",True,['Presupposition']
4493,"The text contains several instances of potentially patronizing and condescending language (PCL). The author generalizes that migrants use humanitarian laws for ""selfish reasons,"" which is a presupposition. Additionally, the statement that the ""host country also gets destroyed"" demonstrates an unbalanced power relation and suggests the migrant community is dangerous. These claims are sweeping generalizations and could be interpreted as PCL.",True,"['Presupposition', 'Unbalanced power relations']"
4494,The text describes the situation in a refugee camp and mentions the closure of camps. It doesn't contain any elements of patronizing or condescending language as it objectively reports on the circumstances without making assumptions or romanticizing the situation.,False,
4495,"The text lists several steps to end child marriages. These steps include empowering girls, engaging various community members, enhancing access to education and health services, providing financial support, setting age limits for marriage, and supporting pregnant girls or married children. While comprehensive, some solutions like 'conditional or unconditional cash transfers targeting poor families' and 'enhancing accessibility to quality formal schooling and health services' could be interpreted as shallow solutions if presented as the only means to solve a deeply rooted problem like child marriage. The text also presupposes that poverty is a major cause of child marriage, which may be a generalization, as other factors such as cultural norms and lack of education also play a significant role.",True,"['Shallow solution', 'Presupposition']"
4496,"The text emphasizes the talents and skills of refugees, aiming to shift the focus from their asylum-seeking status to their artistic abilities. This can be seen as an attempt to combat negative stereotypes and promote a more positive and nuanced understanding of refugees. Therefore, it does not contain any element of PCL.",False,
4497,"The text contains a presupposition by generalizing the experience of disabled and elderly people. It assumes that they are always 'given' seats, implying they cannot find or take seats themselves and are therefore dependent. The phrase 'only the disabled or elderly' also implies that they are the exception rather than people deserving equal access to seating.",True,['Presupposition']
4498,"The text uses the phrase ""stopping people dying at sea"" which can be seen as a metaphor to soften the harsh reality of the situation. Also, the text claims to ""prevent vulnerable people being exploited"", which presents a shallow solution by implying that exploitation can be entirely prevented through their actions. The speaker positions themselves as an authority figure who can solve the issue of exploitation, reflecting an unbalanced power dynamic.",True,"['Shallow solution', 'Unbalanced power relations', 'Metaphor']"
4499,"The text describes actions of rebels such as looting, arson, abduction, and imposing strict rules. It reports events without showing condescension or romanticizing the struggles of the community. There is no language that suggests unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticizing poverty.",False,
4500,"The text describes a situation involving financial assistance and immigration issues. It does not contain language that is patronizing or condescending towards any group. There are no power imbalances expressed, shallow solutions presented, or assumptions made. The text does not romanticize poverty or use metaphors in a condescending way.",False,
4501,"The text describes initiatives by a bank to improve education and literacy rates in Tanzania and Pakistan. The focus on results-based projects and specific details about the programs (e.g., improving student-teacher ratios, child literacy rates, enrolling more children from poor families) suggests a genuine effort to address educational challenges rather than engaging in patronizing or condescending language. There is no indication of unbalanced power dynamics, shallow solutions, unfounded assumptions, an authoritative voice, metaphors obscuring the reality, exaggerated compassion, or romanticization of poverty. Therefore, the text does not contain PCL.",False,
4502,"The text describes a disabled couple creating art with their mouths, which could be seen as focusing on their disability rather than their artistic talent. This could be interpreted as eliciting pity or compassion. However, without more context, it is difficult to determine if it is truly patronizing or condescending. It also contains elements of compassion, highlighting the vulnerability of the individuals.",True,['Compassion']
4503,The text presents financial assistance as a reward for poor students who are the first in their families to attend university. This implies a shallow solution to poverty and academic success. The text also presupposes that these students require additional rewards or appreciation due to their disadvantaged backgrounds.,True,"['Shallow solution', 'Presupposition']"
4504,"The text describes the United Way's mission to combat homelessness and poverty. While the organization's goals are admirable, the text uses language that positions the organization as the solver of deep-rooted issues such as poverty and homelessness through simplistic means like providing support to students and housing to the homeless. This suggests a 'Shallow solution'. Additionally, the organization takes an 'Authority voice' by presenting itself as the identifier of root causes and the builder of alliances and programs to solve them for the vulnerable communities.",True,"['Shallow solution', 'Authority voice']"
4505,"The text discusses Channel 4's initiative to increase representation of disabled people in the broadcasting industry. It doesn't exhibit any signs of patronizing or condescending language. There is no unbalanced power dynamic, shallow solution, presupposition, authority voice, metaphor, compassion, or romanticization of poverty.",False,
4506,"The text describes a person involved in humanitarian aid to refugees in Syria. There is no language that suggests unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty. It's a factual report of an event.",False,
