index,reasoning,is_pcl,categories
5530,"The text describes the military draft in Israel and the pressure for a more equal distribution of the burden. It does not contain any language that is patronizing or condescending. The language is factual and objective, without any of the listed PCL indicators.",False,
5531,"The text describes the actions of Daesh regarding women, specifically sexual slavery and rape. While the content is disturbing, the text does not exhibit patronizing or condescending language towards the women themselves. It reports on the atrocities committed against them but does not romanticize poverty, offer shallow solutions, or make condescending assumptions. The text is informative and critical of Daesh's actions, rather than being patronizing towards the victims.",False,
5532,"The text contains a presupposition by labeling the immigrants as 'illegal'. This term is often used in a dehumanizing way and makes a generalization about their status without further context. The listing of seized items such as 'stolen cars, firearms, counterfeit products' alongside 'government trophies' (which is vague) suggests that these immigrants are inherently criminal, creating a negative generalization.",True,['Presupposition']
5533,"The text describes a situation where educated girls from poor families are trafficked and forced into prostitution. This statement, while potentially factual, lacks nuance and context and can contribute to harmful stereotypes about poor families. The phrasing 'educated girls from poor families being taken abroad and forced to sell bodies' elicits pity through descriptions of vulnerability and also makes an assumption that all educated girls from poor families are vulnerable to trafficking.",True,"['Compassion', 'Presupposition']"
5534,This text doesn't contain patronizing or condescending language. It is simply reporting on the opinions of an individual related to ISIS.,False,
5535,"The text expresses gratitude to Russia for its support and highlights the need for protection against perceived aggression from the United States. The statement itself does not contain patronizing or condescending language. It's a direct expression of needs and appreciation, without any of the hallmarks of PCL.",False,
5536,"The text focuses on the speaker's experience and the event's benefits for students, rather than directly addressing or commenting on the migrant community in a potentially patronizing way. It highlights the speaker's positive feelings about the platform provided by Peace Day for students to share their work and practice public speaking. There is no indication of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty related to the migrant community.",False,
5537,"The text compares migrant camps to guarded hostels, using the metaphor of 'hostels' to soften the reality of restricted movement and detention. This comparison obscures the potential human rights concerns associated with such facilities.",True,['Metaphor']
5538,"The text presents a factual statement about a failure in healthcare processes, specifically regarding cancer patients. It highlights a lack of audit for a significant number of cases and suggests potential negative consequences (delayed intervention). The language is neutral and does not employ any of the listed PCL strategies. Therefore, it's not classified as patronizing or condescending.",False,
5539,"The text describes the author's negative feelings about war and the destruction it caused, particularly in Sri Lanka. She expresses sadness and questions the purpose of the armed struggle, highlighting the loss of lives and destruction of property. She sees the struggle as hopeless because of the devastation it brought to the people. While the text evokes a sense of despair and loss, it does not exhibit patronizing or condescending language towards any particular group. There are no elements of unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors used to obscure the true meaning, exaggerated compassion, or romanticization of poverty.",False,
5540,"The text describes a violent crime against a homeless man, focusing on the perpetrator's confession. It does not contain any elements of patronizing or condescending language. It simply recounts the details of the crime as stated by the perpetrator.",False,
5541,"The text describes a crisis where lives were lost and people were rendered homeless. It presents factual information without any patronizing or condescending language. There is no imbalance of power, shallow solution, presupposition, authority voice, metaphor, compassion or romanticization of poverty.",False,
5542,"The text describes a situation of a caregiver being overwhelmed by the demands of caring for disabled children. It presents factual information without patronizing or condescending language. The statement from the prosecutor includes direct quotes from a doctor, providing context without making assumptions or romanticizing the situation.",False,
5543,"The text describes an initiative that appears to be a technological 'solution' to the refugee crisis, implying that a simple app can effectively address a complex humanitarian issue. This falls under 'Shallow solution'. The phrase ""save lives"" can be interpreted as 'Compassion', because it is eliciting a feeling of pity through the description of vulnerability. Therefore, the text contains PCL.",True,"['Shallow solution', 'Compassion']"
5544,"The text uses dehumanizing language ('sewer rats') and makes broad generalizations about a group of people, potentially based on stereotypes related to poverty or addiction. This constitutes a presupposition. Additionally, the description of the perpetrators as 'junky cowards who pick on vulnerable teenagers' elicits pity and sympathy for the victims, falling into the category of compassion.",True,"['Presupposition', 'Compassion']"
5545,"The text is purely factual and informational, stating a change in the qualification criteria for a rebate. It does not exhibit any patronizing or condescending language as it avoids any subjective opinions, generalizations, or emotional appeals. The content focuses on policy changes and eligibility requirements, remaining objective and neutral in tone.",False,
5546,"The text presents a religious argument for women's freedom to choose their life partners, grounding it in a specific interpretation of the Quran. It does not exhibit any patronizing or condescending language, nor does it fall into any of the PCL categories. The author is providing an interpretation of religious text.",False,
5547,The text presents a factual statement about the burden of care for disabled people in China often falling on family members. It also includes a direct quote from a Weibo user highlighting issues with social welfare and the social security system. There's no indication of patronizing or condescending language. The quote supports the statement rather than presenting a biased view.,False,
5548,"The text demonstrates PCL by positioning the speaker as the 'voice' for the community, implying they need someone to speak for them. This falls under 'Authority voice'. The phrase ""fight for their rights and ensure they are served effectively"" suggests an unbalanced power relation, where the speaker is bestowing rights upon them.",True,"['Unbalanced power relations', 'Authority voice']"
5549,"The text highlights a disparity between a government's stated commitment to fairness and its actual treatment of refugees, presenting a critique of asylum accommodation conditions in the UK. While critical, it avoids patronizing or condescending language towards the refugee community. It does not claim an unbalanced power relation or grant rights, offer shallow solutions, make unsupported assumptions, speak on behalf of refugees, or romanticize poverty.",False,
5550,"The text exhibits PCL due to the presupposition that South Indian immigrants are illegally living in Sri Lanka and exploiting the rights of Sri Lankan citizens. This statement lacks evidence and generalizes an entire group of people. The call for DNA tests specifically targets a particular ethnic group, highlighting a prejudiced viewpoint.",True,['Presupposition']
5551,"The text presents an argument about a discriminatory practice affecting women and their fundamental rights. It does not exhibit any characteristics of patronizing or condescending language. It does not use unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticize poverty. It simply states a concern about women's rights.",False,
5552,"The text describes the benefits of new crop varieties for both consumers and farmers in Ghana. It highlights improved nutrition and drought resistance. While positive, it presents a somewhat simplified view of the situation. By stating the varieties will ""take care of the protein needs,"" it makes a sweeping generalization. It implies this solves a significant problem with little context of the broader issues and makes the text a shallow solution and contains presuppositions.",True,"['Shallow solution', 'Presupposition']"
5553,"The text implies a power dynamic where the author, presumably in a more privileged position ('those who live with multiple visas'), offers a 'solution' (buying social peace) to prevent unrest from a 'hopeless' community. This 'solution' is presented as short-term and focused on preventing negative actions (rioting, burning, looting) rather than addressing the root causes of the community's issues. This suggests a shallow understanding of the community's problems and a condescending view of their motivations.",True,"['Unbalanced power relations', 'Shallow solution', 'Presupposition']"
5554,"The text describes a situation where a leader makes light of sexual assault. While the text is about a sensitive topic, it doesn't contain patronizing or condescending language directed towards the community (women). It reports on the words and actions of a public figure.",False,
5555,"The text describes a discrepancy between legal exemptions and actual practice in public hospitals. It points out that vulnerable groups (children, pregnant women) are still charged for medical services despite being legally exempt. This does not contain any language that is patronizing or condescending.",False,
5556,"The text mentions the US urging governments to cooperate on search and rescue operations and sheltering migrants. This could be seen as an example of 'Unbalanced power relations' if the US is exerting influence without properly accounting for the needs and capabilities of the other governments involved. It could be an instance of 'Authority voice' if the US is positioning itself as the leader in addressing the migrant crisis. The mention of 'vulnerable migrants' and the actions taken to 'shelter thousands' might also suggest an instance of 'Compassion,' emphasizing the vulnerability of the migrants and highlighting the author's empathy. Additionally, it could fall under 'Shallow solution' if the approach does not address the root causes of migration.",True,"['Unbalanced power relations', 'Authority voice', 'Compassion', 'Shallow solution']"
5557,"The statement is a factual report of a crime, focusing on the identities of the perpetrator and victim. While it mentions ""migrant labourer"" and ""Dalit law student"", it doesn't display any characteristics of patronizing or condescending language. It simply states the facts of the incident without any of the identified categories of PCL.",False,
5558,"The text provides factual information about the consequences of a clash, specifically focusing on the destruction of houses and the resulting homelessness of villagers. It aims to inform rather than patronize or condescend. There's no evidence of unbalanced power dynamics, shallow solutions, unsupported assumptions, an authoritative tone, metaphors that obscure meaning, exaggerated compassion, or romanticization of poverty. Therefore, it does not exhibit any characteristics of PCL.",False,
5559,"The text suggests that parents are not taking their children's education seriously enough and frames education as a competition for survival. It implies a lack of understanding from parents and positions the author as having superior insight into the importance of education for future success, making a sweeping generalization about parental understanding and concern for their children's future. This can be seen as a form of condescension.",True,['Presupposition']
5560,"The text contains PCL because it blames vulnerable users for being susceptible to online threats, rather than addressing the systemic issues that make them vulnerable. By stating 'The problem isn't that there are too many vulnerable systems. There are too many vulnerable users,' the author shifts the responsibility from the creators and maintainers of systems to the users themselves. The advice given is basic and places the burden on the user to be hyper-vigilant, which is an unrealistic expectation. The statement also uses a presupposition that users are naive and easily tricked. This constitutes a form of 'Unbalanced power relations' as the author implicitly positions themselves as knowledgeable while implying users lack the necessary awareness. Additionally, it can be considered 'Presupposition' due to generalizing that all users are gullible.",True,"['Unbalanced power relations', 'Presupposition']"
5561,"The text presents a statement arguing that the song is not a good gospel song because 'Christ came to give even the hopeless hope'. This implies that the song doesn't offer hope and is therefore bad, which reflects a patronizing view by invoking a sense of authority on what constitutes a true gospel song. It generalizes what a gospel song should be based on a simplistic view of Christianity, therefore including presupposition and authority voice.",True,"['Presupposition', 'Authority voice']"
5562,"The text describes a charitable foundation initiative, emphasizing a cyclical model of support where recipients are expected to 'give back to society' by helping others in need. This approach, while seemingly beneficial, can be viewed as a shallow solution by presenting financial assistance as transformative without addressing the underlying systemic issues. Additionally, the text subtly establishes 'Unbalanced power relations' by highlighting the founder's status (Rajya Sabha MP & Essel Group Chairman), which can imply an imbalance between the giver and receiver. The phrase 'unlike any other NGO' can also be seen as a form of 'authority voice', positioning the foundation as superior or unique without clear justification. Overall, the text focuses on the positive impact of the foundation, potentially overlooking the complexities and limitations of the proposed solution.",True,"['Unbalanced power relations', 'Shallow solution', 'Authority voice']"
5563,"The text presents a factual statement about the number of offenses related to illegal travel in coaches reserved for the disabled. There is no language that suggests unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty. Therefore, it does not contain PCL.",False,
5564,"The text expresses pride in Australia's multiculturalism and acknowledges the contributions of immigrants. While it touches on sensitive topics like nationality and cultural identity, it doesn't exhibit any of the specific characteristics of patronizing or condescending language as defined in the provided categories. There is no unbalanced power dynamic presented, shallow solutions suggested, unsupported presuppositions made, authoritative voice used, metaphors that obscure meaning, exploitation of compassion, or romanticization of poverty.",False,
5565,"The text expresses concern for the accessibility of high street shops and facilities for disabled people, their families, friends, and carers. It advocates for inclusivity and equal access, without displaying any patronizing or condescending language. The statement directly addresses a legitimate issue without employing any of the listed PCL categories.",False,
5566,"The text presents statistics about postnatal care received by mothers from poor families. It highlights a disparity in healthcare access based on socioeconomic status but does not employ patronizing or condescending language. It simply states facts without making assumptions, offering shallow solutions, or romanticizing poverty.",False,
5567,"The text describes a community as 'hopeless' and highlights 'the loss of culture' and 'a degree of hopelessness'. This could be seen as an oversimplified and potentially patronizing view of the community's situation. While the speaker may be trying to express empathy, labeling the community as 'hopeless' could be interpreted as a form of condescension. There is a potential for 'compassion' by eliciting pity through descriptions of vulnerability and 'presupposition' by generalizing experiences or using stereotypes without valid sources.",True,"['Presupposition', 'Compassion']"
5568,The text provides statistical information about the disabled population and cites the UN's description of them as 'the World's Largest Minority.' This is a factual statement and does not contain any elements of patronizing or condescending language.,False,
5569,"The text simply states a fact about limited access for disabled and elderly people. It doesn't exhibit any patronizing or condescending language. There are no power dynamics, shallow solutions, assumptions, or other indicators of PCL.",False,
5570,The text does not contain any instances of patronizing or condescending language. It's a straightforward car review focusing on practicality and features.,False,
5571,"The statement suggests the community's actions against immigrants are justified only when immigrants commit crimes, implying a generalized suspicion towards the immigrant community. This could be seen as a presupposition.",True,['Presupposition']
5572,"The text discusses improving healthcare access in Ghana, particularly for vulnerable populations. While it highlights a positive goal, it lacks specifics and can be categorized as PCL because it mentions addressing ""priority issues that most affects the vulnerable"" without going into details. This can be seen as an instance of 'shallow solution' because it states the goal of addressing the issues without providing concrete steps or acknowledging the complexities involved. It could also be viewed as 'authority voice' by positioning the organization as a primary problem solver for a vulnerable community.",True,"['Shallow solution', 'Authority voice']"
5573,"The text describes a complaint from immigrant advocates regarding difficulties parents face in obtaining information about their detained children from federal authorities. This situation highlights a potential power imbalance and raises concerns about the accessibility of information for vulnerable individuals. However, the text doesn't exhibit patronizing or condescending language. It reports on a specific issue without employing stereotypes, romanticizing poverty, or offering shallow solutions. It also doesn't make assumptions or adopt an authoritative tone over the community in question.",False,
5574,"The text describes an EU-funded program to assist Ethiopian migrants stranded in Tanzania. The use of 'we will be able to assist' suggests an 'Unbalanced power relation' where the speaker, backed by the EU, has the authority to 'assist' migrants, positioning the migrants as passive recipients of aid. The phrase 'voluntary return and reintegration' can be seen as a 'Metaphor' that softens the reality of the migrants' difficult situation. Also, the text presents a 'Shallow solution' of providing return and reintegration assistance, which doesn't address the root causes of migration or the challenges migrants face in Tanzania.",True,"['Unbalanced power relations', 'Shallow solution', 'Metaphor']"
5575,"The text is a factual statement about eligibility criteria for a scheme and does not contain patronizing or condescending language. It does not exhibit any of the characteristics associated with PCL categories such as unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphor, compassion, or romanticizing poverty.",False,
5576,"The text describes the purpose and sale of artificial poppies to raise funds for veterans, particularly those who are disabled or hospitalized. It does not contain any language that patronizes or condescends to the community it discusses. The tone is informative and respectful.",False,
5577,"The text uses strong metaphors (hostages, unlocking access, ML babies) and emotionally charged language (infantile battalion bullies, pick on unarmed civilians, cry foul) to describe the situation of poor families and vulnerable communities. It highlights power imbalances and implies a lack of agency, contributing to a patronizing tone. This falls under 'Metaphor' and potentially 'Unbalanced power relations'.",True,"['Unbalanced power relations', 'Metaphor']"
5578,"The text mentions ""vulnerable conditions"" without specifying what these conditions are, which can be seen as a presupposition. Additionally, stating that most casualties were men above 50 living in these conditions highlights a vulnerable group and could be interpreted as eliciting pity, potentially falling under 'compassion'.",True,"['Presupposition', 'Compassion']"
5579,"The text discusses immigration to Hong Kong and suggests a target number of immigrants to address demographic challenges. There is no language that suggests unbalanced power relations, shallow solutions, presuppositions, an authoritative voice, metaphors, compassion, or romanticization of poverty. Therefore, the text is not classified as patronizing or condescending.",False,
5580,The text describes a negotiation between lawmakers to protect young immigrants. It does not contain any patronizing or condescending language. It simply reports on an ongoing situation.,False,
5581,"The text focuses on prioritizing personal safety and access to basic services for migrants and asylum seekers. It advocates for a human-centered approach, emphasizing the importance of ensuring their well-being upon arrival. There is no indication of patronizing or condescending language. The text doesn't display unbalanced power relations, shallow solutions, presuppositions, an authoritative voice, metaphors, compassion, or romanticization of poverty. Therefore, it is not classified as PCL.",False,
5582,"The text uses the word 'hopelessly' to describe the community, which evokes pity and exaggerates the vulnerability of the community.",True,['Compassion']
5583,"The text draws a parallel between the transformation of India due to migration and the transformation of the samosa. This could be considered a metaphor, potentially softening the complexities and challenges associated with migration by comparing it to a culinary transformation.",True,['Metaphor']
5584,"The text does not exhibit patronizing or condescending language. It's a factual statement about resource allocation and budgetary considerations related to refugees. There's no language that suggests unbalanced power dynamics, shallow solutions, presumptions, authority voice, metaphors, compassion-eliciting descriptions, or romanticization of poverty.",False,
5585,"The text uses the term 'illegal immigrants,' which can be considered a dehumanizing label and presupposes a person's worth based on their immigration status. While it's reporting on an official statement, the choice of language reflects a potentially patronizing or condescending attitude. The language used by authorities can subtly contribute to the marginalization of the migrant community.",True,['Presupposition']
5586,The text reports a factual crime without any language that could be considered patronizing or condescending. It simply states the facts of the case.,False,
5587,"The text presents a seemingly straightforward call to action regarding youth homelessness. It highlights the importance of early intervention but doesn't delve into patronizing or condescending language. It avoids making assumptions, romanticizing poverty, or presenting shallow solutions as life-changing. There is no explicit unbalanced power dynamic or authority voice.",False,
5588,"The text presents factual information about changes in visa fees. It does not express any condescending or patronizing attitudes towards migrants or any other community. There are no elements of unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
5589,The text is an official recommendation from the UN Committee on the Elimination of Discrimination Against Women (CEDAW) to the State party Philippines. It suggests a review of abortion laws to remove punitive provisions and improve access to quality services to reduce maternal mortality rates. The text is a formal statement addressing legal and healthcare issues with the goal of improving women's health outcomes and does not demonstrate any patronizing or condescending language.,False,
5590,"The text discusses the scapegoating of minorities and immigrants during economic downturns. While it mentions 'capitalists' as targets and links this to historical antisemitism, it doesn't exhibit patronizing or condescending language towards any particular group. It's an observation about historical and social patterns of blame.",False,
5591,"The text criticizes the actions of European leaders regarding refugees, arguing that closing borders leads to exploitation and suffering. It calls for 'meaningful, sustainable solutions' instead of simply building fences. The phrase 'head-in-the-sand politics' suggests a shallow understanding and avoidance of the real issues by the leaders. This implies that current solutions are not addressing the root causes, which aligns with the 'Shallow solution' category. Additionally, the author speaks with authority about what ""Europe's leaders *should*"" be doing, adopting an 'Authority voice'. The phrase 'more suffering for people who need protection and care' also attempts to evoke pity, which can be classified as 'Compassion'.",True,"['Shallow solution', 'Authority voice', 'Compassion']"
5592,The text describes a historical event of women marching and singing in protest. It does not contain any patronizing or condescending language. It simply recounts a historical action related to women's rights and marginalization.,False,
5593,"The text is a factual report about a conflict. It does not contain patronizing or condescending language. It reports on events and includes statements from different sides (Gaza medics, UN human rights chief).",False,
5594,The text provides sports-related information and does not display any signs of patronizing or condescending language. It simply presents information about the Kotoko football team and their upcoming match.,False,
5595,"The text presents a highly charged narrative that links immigration status to violent crime and mental illness. This connection fosters negative stereotypes and implies that immigrants, especially those with mental health issues, are inherently dangerous. The phrase 'brutal murder at the hands of immigrant worker' immediately biases the reader. The focus on the murderer's immigration status and mental health history, while potentially factual, serves to sensationalize the event and fuel prejudice against the migrant community. This constitutes a presupposition about a community.",True,['Presupposition']
5596,"The text describes a situation where children from poor families are lured into orphanages with false promises and then exploited. This suggests a power imbalance where vulnerable families are taken advantage of. The text elicits pity through descriptions of child exploitation and malnutrition, and it highlights the vulnerability of the families due to their poverty. The phrase 'cute children' also romanticizes the subjects and is a form of compassion.",True,"['Unbalanced power relations', 'Compassion']"
5597,"The text doesn't exhibit patronizing or condescending language. It expresses a personal stance within a political context, focusing on commitment and potential action rather than making assumptions or generalizations about a community's experiences. The user's definition of community ('hopeless') is considered an attribute and not the main content.",False,
5598,"The text provides factual information about migratory movements in Africa, specifically mentioning refugees and migrants from the Horn of Africa to South Africa. There is no indication of patronizing or condescending language. It avoids making assumptions, offering shallow solutions, or romanticizing poverty. The language is neutral and descriptive.",False,
5599,The text is a factual news headline describing a policy change. It does not contain any elements of patronizing or condescending language as it simply reports on an event without expressing any biased or condescending views towards the immigrant community or any other group.,False,
5600,"The text presents a situation where medical professionals are providing care to a community described as 'in need.' While the act itself isn't inherently patronizing, the phrasing and emphasis on the doctors' vows could be interpreted as positioning them as saviors or authority figures addressing the needs of a less fortunate population. There is also the implication that the needs are so great that they couldn't serve everyone, which might lean into 'Compassion' by highlighting vulnerability.",True,"['Unbalanced power relations', 'Compassion']"
5601,"The text does not contain patronizing or condescending language. It simply states a fact about a solicitor pursuing claims related to the use of vulnerable vehicles in war zones. There's no element of unbalanced power, shallow solutions, presuppositions, authority voice, metaphors, compassion-baiting, or romanticization of poverty.",False,
5602,"The text presents a charitable action (providing health insurance) as a solution to the issue of healthcare access for poor families. While helpful, health insurance alone might not solve the underlying problems of poverty and access to quality care, which could be seen as a 'Shallow solution'. The text also seems to speak on behalf of the 'poor families' without directly involving them, which could potentially be categorized as an 'Authority voice'.",True,"['Shallow solution', 'Authority voice']"
5603,The text is a factual report about refugees and a visit to a resettlement center. It doesn't exhibit any patronizing or condescending language. It simply states the facts of the planned arrival of refugees and the reporter's visit to gather information.,False,
5604,"The text doesn't contain patronizing or condescending language. It reports facts about a convicted murderer and his prison transfer without expressing pity, romanticizing poverty, or making assumptions about vulnerable communities.",False,
5605,"The text does not exhibit any of the characteristics of patronizing or condescending language. It simply states the availability of subsidized flats and rental housing for those in need, including individuals undergoing difficult divorces. The language is neutral and informative, without any element of power imbalance, shallow solutions, presuppositions, authority voice, metaphors, compassion elicitation, or romanticization of poverty.",False,
5606,The text simply reports a factual event (arrest of illegal immigrants by the Nigeria Immigration Service). It doesn't exhibit any of the characteristics of patronizing or condescending language.,False,
5607,"The text mentions 'vulnerable people' and 'those who need extra support' without further explanation or context, but it doesn't explicitly exhibit patronizing or condescending language. It simply states the importance of ensuring everyone benefits, especially those who require additional assistance. Therefore, it doesn't fall into any of the PCL categories.",False,
5608,"The text provides factual information about the DACA program and its impact on young immigrants. It does not exhibit any patronizing or condescending language. There are no instances of unbalanced power relations, shallow solutions, presuppositions, an authoritative voice, metaphors, compassion-eliciting language, or romanticization of poverty.",False,
5609,"The text lists the benefits different organizations derive from migrants, highlighting a self-serving attitude where migrants are valued primarily for their contributions. This approach objectifies migrants and overlooks the potential challenges or exploitation they might face, as well as their intrinsic human value. This suggests an unbalanced power dynamic where migrants are seen as a resource rather than individuals with rights and needs.",True,['Unbalanced power relations']
5610,"The text uses the word 'hopelessly' to describe the community, which is condescending as it generalizes and oversimplifies their situation, potentially eliciting pity and romanticizing their struggles.",True,"['Compassion', 'Presupposition']"
5611,The text implies an issue with 'perceptions of Africans' and 'women in general' and suggests that new leaders are needed to change these perceptions. This can be seen as a Presupposition because it assumes negative stereotypes about Africans and women exist and need changing. It also verges on Authority voice by implying the author knows what kind of leaders are needed. There may be unbalanced power relations because the author seems to be commenting on the stereotypes from an outside perspective.,True,"['Presupposition', 'Authority voice', 'Unbalanced power relations']"
5612,"The text mentions an observation about New Zealand South Korean immigrants seeking surgery during visits home. It doesn't contain elements that would make it patronizing or condescending. No power dynamics, shallow solutions, assumptions, or romanticization of poverty are present. Therefore, it does not exhibit PCL.",False,
5613,"The text contains PCL because it makes assumptions and generalizations about the behavior and motivations of Boko Haram escapees, suggesting they will intensify attacks out of cowardice and to maintain an illusion of terror. This generalizes a complex situation and presents a simplistic view of the group's actions. Furthermore, the phrase 'there should be no panic because the worst is over' can be seen as an authority voice, attempting to reassure the public without providing substantial evidence that the worst is indeed over.",True,"['Presupposition', 'Authority voice']"
5614,"The text presents a statement about the scarcity of ICU resources, which could be seen as a matter of fact or a call to action. However, it does not inherently display any of the characteristics of patronizing or condescending language as defined in the provided categories. It doesn't romanticize poverty, offer shallow solutions, or assume authority, among other things. Therefore, it's not classified as PCL.",False,
5615,"The text discusses 'climigration' and the vulnerability of displaced disaster victims to human trafficking. The speaker encourages churches to address these issues. While the intention appears good, the statement could be interpreted as an 'Authority voice' by assuming a position of influence over the churches and the vulnerable community by directing action. It also has the potential to fall into ""Compassion"" by emphasizing the vulnerability to human trafficking, potentially eliciting pity. However, without more context, the 'Authority voice' aspect is the most prominent.",True,"['Authority voice', 'Compassion']"
5616,The text presents statistics about public fear and beliefs regarding refugees and potential security risks. It doesn't exhibit any of the characteristics of patronizing or condescending language. It's a factual report on public opinion.,False,
5617,"The text presents a factual statement about Austria's immigration policy regarding refugees. It does not contain any language that patronizes or condescends to the refugee community. There is no indication of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
5618,"The text discusses accessibility for people with disabilities, specifically focusing on mobility aids and parking spaces. It mentions empowering people and removing barriers. The text does not exhibit any of the characteristics of PCL, such as unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticizing poverty.",False,
5619,"The text contains several instances of PCL. It starts by broadly generalizing the experiences of disabled people, assuming they all lack the ability to perform daily activities and contribute to the economy (Presupposition). It uses the phrase ""known as disabled to all,"" which can be considered a metaphor that reduces individuals to a single label. The text also attempts to elicit pity by emphasizing the perceived inabilities of disabled people (Compassion). Finally, the author implicitly positions the organization as a savior for disabled people, which aligns with the Unbalanced Power Relations category.",True,"['Presupposition', 'Metaphor', 'Compassion', 'Unbalanced power relations']"
5620,The text expresses concern for the well-being of poor families affected by conflict and surveillance. It acknowledges their confusion and vulnerability without romanticizing their poverty or suggesting they are happier because of their struggles. The author does not adopt an authoritative voice or offer shallow solutions but expresses their inability to communicate freely with them. There is no obvious power imbalance expressed.,False,
5621,"The text describes a global health initiative aimed at eradicating polio. It explains the transition from trivalent to bivalent oral polio vaccine to provide better protection, especially for vulnerable children. There's no indication of patronizing or condescending language. The language used is factual and informative, focusing on the initiative's goals and the vaccine's effectiveness. No power imbalances, shallow solutions, or romanticization of poverty are present. The text avoids stereotypes and speaks about a collective effort by multiple countries.",False,
5622,"The text describes a talk about refugees and the election, without exhibiting any patronizing or condescending language. It simply announces an event.",False,
5623,"The text contains the presupposition that everyone would wear traditional attire to work if there wasn't an identity crisis. It makes a sweeping statement about people's preferences and cultural identity, which is a generalization.",True,['Presupposition']
5624,"The text employs 'compassion' by using terms like 'horror' and 'defiant women,' which may come across as an exaggeration to elicit pity. It simplifies the experience of Korean comfort women as 'horror' experienced by 'defiant women.'",True,['Compassion']
5625,"The text describes violent attacks and hate speech directed towards Polish immigrants. While the language used is strong (""savagely beaten up,"" ""abusive graffiti,"" ""Polish vermin""), it accurately reflects the severity of the situation and doesn't exhibit patronizing or condescending language. It does not fall into any of the PCL categories.",False,
5626,"The text presents a scenario involving a refugee learning to read with the help of a 'new family' and another refugee who is being hidden. This has the potential to fall into several PCL traps: the power dynamic between the 'new family' and the refugee could be interpreted as unbalanced, particularly if the narrative implies a debt of gratitude. The act of hiding someone, while potentially heroic, could be framed as a shallow solution to a deeper systemic problem. The text also makes presuppositions about the refugee's capabilities and needs. However, without further context, it's difficult to definitively classify it as PCL. The relationship and the act of hiding are quite nuanced and depend on a wider context.",False,
5627,"The text expresses a dismissive and condescending tone towards a specific commenter and, by extension, those interested in Thanksgiving celebrations. The author uses sarcasm (""But nooooo ..."") and minimizes the significance of Thanksgiving by contrasting it with other sales events. Additionally, the author abruptly connects Thanksgiving to the massacre of Native Americans, framing them as ""MINORITIES"" and Europeans as ""bigoted immigrants,"" which can be seen as a presupposition based on stereotypes. The concluding remark ""Our own is just to do copy and paste"" further diminishes the original commenter's sentiment.",True,['Presupposition']
5628,"The text simply states a fact about the lack of a definite number of homeless people according to a census. There's no indication of any patronizing or condescending language, assumptions, or any of the listed categories.",False,
5629,"The text describes a group of youth advocates, including a former refugee, advocating for policy change. It does not contain any language that suggests unbalanced power relations, shallow solutions, presuppositions, an authoritative voice, metaphors, compassion, or romanticization of poverty. The text seems neutral and informative.",False,
5630,"The text discusses inviting ""poor families"" to make a church their own, which could be seen as 'Shallow solution' if this is presented as addressing deeper issues. It also uses the phrase ""Parochial Church of the Poor"", which could fall under ""Authority voice"" if it implies a separate church for the poor, and ""Unbalanced power relations"" as it implies a specific invitation was required to invite poorer families into a church. The language also romanticizes the families by referring to them as 'the poor'.",True,"['Shallow solution', 'Authority voice', 'Unbalanced power relations', 'The poorer, the merrier']"
5631,"The text makes a comparison between being 'almost British' and being homeless, which is a metaphor that could be seen as condescending. It also involves the author's personal experience and feelings, but the way it's phrased could be construed as minimizing or misunderstanding the experience of homelessness.",True,['Metaphor']
5632,The text contains an assumption that young girls are associated with car thieves or gang members without providing any evidence. This can be classified as a presupposition and also utilizes a broad generalization.,True,['Presupposition']
5633,"The text highlights a disparity between children from poor families and their more affluent peers, stating that poor children don't perform as well in school. This points out a systemic issue without offering a shallow solution or romanticizing poverty. The text does not use metaphors, exaggerate vulnerability, or assume a superior position. Although it mentions 'poor families', it doesn't generalize experiences or use stereotypes without valid sources. There's no claim of authority or unbalanced power dynamics presented in the statement. The statement simply points out a factual issue regarding the impact of poverty on educational outcomes.",False,
5634,The text describes a community response to an earthquake. It focuses on a specific individual (Tina Anderson) taking action to help others in vulnerable areas. The language is factual and does not contain any elements of patronizing or condescending language as defined in the PCL categories.,False,
5635,"The text contains a presupposition by perpetuating a negative stereotype about women drivers. It generalizes that women drive too slowly and have difficulty parking, without providing valid sources or evidence.",True,['Presupposition']
5636,The text describes a sporting event and does not contain any elements of patronizing or condescending language. It simply reports on the victory of the Kenyan women's volleyball team.,False,
5637,The text simply announces the launch of a quiz by ONS (Office for National Statistics) that reveals the number of immigrants in a specific area. The headline does not contain any language that is patronizing or condescending towards immigrants or anyone else.,False,
